author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
real_estate_agent,Москва,26,30,1,23.0,9000000,2023,15.0,3.0,Нижегородский,Газгольдерная,Нижегородская,391304
realtor,Москва,8,33,1,20.0,9000000,2023,10.0,5.0,Чертаново Южное,Дорожная,Красный Строитель,450000
homeowner,Москва,8,9,1,24.8,9000000,2018,24.8,4.354271406593763,Северный,бульвар Академика Ландау,Физтех,362903
homeowner,Москва,9,23,1,23.5,9000000,2021,13.523306485246392,4.1260233086674765,Филатов Луг,Картмазовские Пруды,Филатов Луг,382978
realtor,Москва,7,12,1,30.0,9000000,2021,17.2637955130805,5.267263798298906,Можайский,Сколковское шоссе,Сетунь,300000
homeowner,Москва,20,24,1,25.0,9000000,2017,20.0,5.0,Новомосковская,Бачуринская,Новомосковская,360000
homeowner,Москва,3,13,1,26.7,9000000,2023,18.3,4.687864780486026,Мичуринец,Бориса Пастернака,Мичуринец,337078
homeowner,Москва,6,39,1,19.7,9000000,2020,11.336559053589529,3.4588365608829483,Гольяново,Амурская,Локомотив,456852
realtor,Москва,25,25,1,25.2,9100000,2020,10.6,6.3,Саларьево,Саларьевская,Саларьево,361111
realtor,Москва,4,25,1,25.1,9100000,2021,20.1,3.0,Люблино,Люблинская,Перерва,362549
homeowner,Москва,10,16,1,27.0,9100000,2019,16.5,4.0,Новомосковская,Василия Ощепкова,Новомосковская,337037
unknown,Москва,29,33,1,19.9,9150000,2022,11.45165102367673,3.4939516528716075,Нижегородский,Перовское шоссе,Нижегородская,459798
homeowner,Москва,8,15,1,19.7,9100000,2018,19.7,3.4588365608829483,Саларьево,Саларьевская,Саларьево,461928
unknown,Москва,5,14,1,31.0,9190000,2023,21.0,7.0,Можайский,Сколковское шоссе,Сетунь,296451
homeowner,Москва,19,25,1,22.2,9100000,2019,12.775208679679569,3.8977752107411905,Саларьево,Саларьевская,Саларьево,409909
homeowner,Москва,3,16,1,25.5,9100000,2019,25.0,4.4771742285540705,Новомосковская,Василия Ощепкова,Новомосковская,356862
real_estate_agent,Москва,2,17,1,25.0,9200000,2014,15.0,5.0,Рязанский,Академика Скрябина,Рязанский проспект,368000
realtor,Москва,10,14,1,19.0,9200000,2023,12.0,5.0,Филатов Луг,Малое Понизовье,Филатов Луг,484210
homeowner,Москва,5,26,1,22.3,9200000,2021,12.832754664723172,3.9153327567355203,Западное Дегунино,Дмитровское шоссе,Верхние Лихоборы,412556
unknown,Москва,9,14,1,27.0,9200000,2022,16.0,5.0,Потапово,Фитаревская,Потапово,340740
homeowner,Москва,23,24,1,21.6,9200000,2022,15.0,5.0,Текстильщики,1-й Грайвороновский проезд,Текстильщики,425925
real_estate_agent,Москва,13,21,1,41.0,9300000,2009,23.593853867876682,12.0,Троицк,Нагорная,Троицк,226829
real_estate_agent,Москва,17,24,1,21.3,9300000,2021,13.3,3.0,Отрадное,Римского-Корсакова,Отрадное,436619
real_estate_agent,Москва,5,17,1,31.2,9300000,2023,16.0,5.4779543502308625,Можайский,Сколковское шоссе,Сетунь,298076
realtor,Москва,9,33,1,19.7,9250000,2023,11.336559053589529,3.4588365608829483,Отрадное,Сигнальный проезд,Владыкино,469543
realtor,Москва,17,26,1,23.3,9300000,2021,16.9,3.2,Западное Дегунино,Дмитровское шоссе,Верхние Лихоборы,399141
homeowner,Москва,10,26,1,19.6,9250000,2020,9.6,5.4,Саларьево,Саларьевская,Саларьево,471938
realtor,Москва,24,33,1,20.1,9400000,2023,9.8,5.1,Метрогородок,Открытое шоссе,Бульвар Рокоссовского,467661
real_estate_agent,Москва,19,33,1,20.0,9400000,2023,15.0,3.5115091988659373,Метрогородок,Открытое шоссе,Бульвар Рокоссовского,470000
realtor,Москва,17,25,1,20.1,9400000,2023,8.0,5.7,Нижегородский,Рязанский проспект,Нижегородская,467661
homeowner,Москва,29,33,1,20.0,9350000,2023,9.8,5.1,Метрогородок,Открытое шоссе,Бульвар Рокоссовского,467500
realtor,Москва,12,23,1,24.0,9499999,2023,13.8110364104644,4.213811038639125,Солнцево,Авиаторов,Солнцево,395833
realtor,Москва,9,33,1,20.0,9500000,2023,10.0,5.0,Чертаново Южное,Дорожная,Красный Строитель,475000
homeowner,Москва,3,25,1,19.6,9500000,2022,14.0,2.0,Кунцево,№ 100 кв-л,Павшино,484693
homeowner,Москва,8,9,1,34.5,9500000,2017,20.0,9.0,Потапово,Александры Монаховой,Потапово,275362
realtor,Москва,10,25,1,20.0,9500000,2019,11.509197008720333,3.5115091988659373,Саларьево,Саларьевская,Саларьево,475000
realtor,Москва,3,33,1,19.8,9450000,2023,11.39410503863313,9.0,Отрадное,Сигнальный проезд,Владыкино,477272
developer,Москва,3,3,2,54.5,11063500,2023,31.36256184876291,9.56886256690968,Апрелевка,Генерала Донскова,Апрелевка,203000
homeowner,Москва,2,15,1,20.0,9490016,2022,20.0,3.5115091988659373,Потапово,Потаповская Роща,Потапово,474500
homeowner,Москва,6,12,1,21.0,9500000,2020,12.08465685915635,3.6870846588092343,Потапово,Потаповская Роща,Потапово,452380
homeowner,Москва,13,15,1,28.9,9500000,2021,16.63078967760088,5.074130792361279,Прокшино,проспект Магеллана,Прокшино,328719
unknown,Москва,12,21,1,23.7,9500000,2024,6.0,10.0,Южное Бутово,Бартеневская,Бунинская аллея,400843
homeowner,Москва,5,15,1,23.0,9500000,2019,23.0,4.038235578695828,Новомосковская,Василия Ощепкова,Новомосковская,413043
unknown,Москва,11,17,1,23.0,9600000,2021,13.235576560028383,4.038235578695828,Марьино,Верхние Поля,Люблино,417391
homeowner,Москва,13,17,1,23.8,9550000,2022,13.695944440377197,4.178695946650466,Прокшино,проспект Прокшинский,Прокшино,401260
homeowner,Москва,9,21,1,20.0,9590000,2023,14.0,6.0,Текстильщики,1-й Грайвороновский проезд,Новохохловская,479500
homeowner,Москва,25,33,1,20.1,9590000,2023,9.9,5.1,Метрогородок,Открытое шоссе,Бульвар Рокоссовского,477114
real_estate_agent,Москва,11,22,1,24.2,9700000,2023,12.0,5.0,Саларьево,Родниковая,Саларьево,400826
realtor,Москва,19,19,1,21.4,9700000,2022,11.0,5.5,Тимирязевский,Большая Академическая,Лихоборы,453271
real_estate_agent,Москва,29,33,1,20.0,9650000,2023,10.0,5.0,Очаково-Матвеевское,Озерная,Озёрная,482500
real_estate_agent,Москва,15,25,1,20.0,9700000,2021,11.509197008720333,3.5115091988659373,Кунцево,№ 100 кв-л,Павшино,485000
realtor,Москва,14,17,1,25.0,9650000,2019,14.386496260900417,12.0,Люблино,Цимлянская,Люблино,386000
unknown,Москва,10,16,1,38.2,9700000,2023,21.98256628665584,6.706982569833941,Бирюлево Восточное,6-я Радиальная,Царицыно,253926
realtor,Москва,3,26,1,20.0,9750000,2021,12.0,3.0,Дмитровский,Лобненская,Лианозово,487500
unknown,Москва,14,16,1,23.4,9800000,2019,14.0,4.108465762673147,Орехово-Борисово Южное,Ясеневая,Домодедовская,418803
homeowner,Москва,3,33,1,19.9,9800000,2023,9.9,5.1,Очаково-Матвеевское,Озерная,Озёрная,492462
homeowner,Москва,6,16,1,20.0,9800000,2021,10.0,5.0,Филатов Луг,Малое Понизовье,Филатов Луг,490000
developer,Москва,3,24,1,33.1,10468139,2027,21.2,5.3,Солнцево,Производственная,Солнцево,316257
developer,Москва,7,28,1,34.5,10453500,2024,19.853364840042573,10.6,Отрадное,Отрадная,Отрадное,303000
developer,Москва,9,30,1,30.3,10492118,2026,11.4,9.1,Южное Бутово,м. Бунинская аллея,Бунинская аллея,346274
developer,Москва,10,16,1,37.7,10543053,2025,13.4,12.3,Бунинская аллея,м. Бунинская аллея,Бунинская аллея,279656
developer,Москва,2,17,1,35.9,10542250,2025,10.4,18.2,Люблино,14.2,Братиславская,293655
developer,Москва,15,16,4,101.6,60445264,2024,58.46672080429929,11.6,Даниловский,Г мкр,Автозаводская,594933
real_estate_agent,Москва,17,51,4,100.7,66000000,2023,57.94880693890688,43.0,Пресненский,Шмитовский проезд,Шелепиха,655412
developer,Москва,2,17,4,117.3,66333150,2024,64.7,9.5,Раменки,Мичуринский проспект,Ломоносовский проспект,565500
developer,Москва,3,9,4,129.7,66608642,2024,68.3,13.6,Даниловский,набережная Марка Шагала,Технопарк,513559
real_estate_agent,Москва,6,9,3,59.6,14950000,2023,44.3,6.0,Вешняки,Вешняковская,Новогиреево,250838
realtor,Москва,13,18,3,74.5,15000000,2019,50.0,10.0,Бунинская аллея,проезд Чечерский,Бунинская аллея,201342
developer,Москва,13,13,4,103.9,72443965,2025,44.3,29.7,Басманный,Большая Почтовая,Электрозаводская,697247
representative_developer,Москва,3,15,4,131.9,74578750,2022,77.4,18.9,Раменки,Винницкая,Раменки,565418
real_estate_agent,Москва,5,38,1,39.8,20500000,2024,15.7,9.7,Останкинский,Вильгельма Пика,Улица Сергея Эйзенштейна,515075
real_estate_agent,Москва,4,4,1,20.0,7700000,1935,13.0,3.0,Даниловский,2-я Рощинская,Тульская,385000
real_estate_agent,Москва,4,6,4,192.0,105000000,2023,170.3,16.7,Тверской,Малая Дмитровка,Пушкинская,546875
developer,Москва,4,17,2,88.1,51098000,2024,45.1,2.3,Гагаринский,Ленинский проспект,Ленинский проспект,580000
real_estate_agent,Москва,9,21,3,117.0,115000000,2023,67.32880250101395,10.0,Пресненский,2-я Звенигородская,Улица 1905 года,982905
real_estate_agent,Москва,4,7,3,142.2,49900000,1999,81.0,12.2,Таганский,2-й Сыромятнический переулок,Курская,350914
