author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
1,36,2,9,1,44.0,8970000,2017,33.0,6.0,169,349,312,203863
1,36,10,10,1,51.3,8950000,2014,20.6,17.4,169,877,274,174463
3,36,23,25,1,40.0,9000000,2023,20.0,10.5,169,1348,155,225000
4,36,6,25,1,47.0,9000000,2010,20.0,14.0,169,1044,128,191489
6,36,25,25,1,40.0,9000000,2007,17.8,10.0,169,1044,128,225000
4,36,7,10,1,42.0,9000000,2023,20.0,9.0,169,1386,155,214285
1,36,9,15,1,34.9,9000000,2018,9.0,17.0,169,349,312,257879
1,36,12,20,1,40.0,9000000,2020,16.7,10.5,169,635,312,225000
1,36,17,17,1,30.3,9000000,2019,14.7,8.6,169,484,312,297029
3,36,15,23,1,42.8,9200000,2007,24.629681598661513,10.0,169,369,312,214953
3,36,17,25,1,41.7,9200000,2011,18.0,10.0,169,1044,128,220623
4,36,8,12,1,35.0,9200000,2010,26.0,5.5,169,1243,312,262857
4,36,8,10,1,41.3,9200000,2013,23.766491823007488,10.0,169,635,312,222760
6,36,9,16,1,41.8,9200000,2023,17.7,10.4,169,753,155,220095
3,36,15,24,1,46.0,9300000,2011,21.0,11.0,169,1386,155,202173
1,36,4,17,1,38.0,9250000,2023,16.0,9.3,169,349,24,243421
1,36,2,9,1,55.5,9400000,2014,23.0,12.0,169,191,327,169369
1,36,3,4,1,45.5,9400000,2018,22.0,14.8,169,469,155,206593
1,36,3,22,1,43.8,9400000,2015,25.20514144909753,7.690205145516404,169,127,312,214611
1,36,8,17,1,38.0,9400000,1999,20.0,9.0,169,753,212,247368
3,36,19,25,1,43.2,9500000,2007,16.0,6.0,169,1044,128,219907
3,36,2,17,1,38.0,9500000,2007,21.867474316568632,8.0,169,876,273,250000
3,36,4,7,1,47.9,9500000,2016,18.8,14.9,169,349,312,198329
4,36,9,25,1,45.2,9500000,2016,18.1,17.7,169,753,155,210176
1,36,15,25,1,42.0,9500000,2007,17.0,10.4,169,369,312,226190
1,36,9,9,1,50.0,9500000,2019,23.0,10.5,169,349,312,190000
1,36,2,17,1,38.0,9500000,1990,19.0,8.0,169,876,273,250000
1,36,2,12,1,38.5,9500000,2012,18.5,7.3,169,1044,128,246753
1,36,19,25,1,43.2,9500000,2007,13.0,15.0,169,1044,128,219907
4,36,6,11,1,48.0,9600000,2023,27.6220728209288,12.0,169,1201,312,200000
6,36,3,17,1,41.7,9550000,2007,16.5,10.0,169,1386,155,229016
3,36,6,27,1,45.0,9690000,2016,25.89569326962075,12.0,169,753,155,215333
3,36,3,9,1,45.7,9700000,2014,18.0,18.0,169,635,312,212253
3,36,3,9,1,45.7,9700000,2023,18.0,18.0,169,635,312,212253
1,36,20,25,1,45.7,9650000,2013,18.0,12.5,169,1246,155,211159
4,36,5,17,1,50.2,9700000,2012,22.0,12.0,169,1044,128,193227
1,36,3,9,1,45.7,9700000,2014,18.0,18.0,169,635,312,212253
0,36,6,8,1,40.1,8107033,2022,23.07594000248427,7.040575943726206,169,339,50,202170
3,36,21,25,1,46.4,10000000,2023,26.70133706023117,8.0,169,1386,155,215517
4,36,5,8,1,31.0,5250000,2011,18.0,8.0,169,840,218,169354
0,36,7,8,1,38.5,8089112,2022,22.15520424178664,6.75965520781693,169,339,50,210106
3,36,5,18,1,41.8,6700000,2014,24.054221748225494,12.5,169,22,218,160287
3,36,8,13,1,34.1,7000000,2023,18.0,8.0,169,876,312,205278
0,36,8,8,1,36.7,7934625,2022,21.119376511001814,6.443619379918997,169,339,50,216202
3,36,14,25,1,48.3,13490000,2014,27.794710776059603,21.5,169,280,312,279296
4,36,8,17,1,35.9,6300000,2017,18.4,11.4,169,424,177,175487
0,36,7,8,1,40.6,8477764,2022,23.363669927702276,7.128363673697854,169,339,50,208811
3,36,5,19,1,43.8,6600000,2010,14.0,19.0,169,1313,274,150684
3,36,2,18,1,41.0,6150000,2019,19.0,10.0,169,732,274,150000
0,36,8,8,1,36.9,8061683,2022,21.234468481089014,6.478734471907655,169,339,50,218473
4,36,7,12,1,42.1,6500000,2023,18.5,11.8,169,22,218,154394
0,36,7,8,1,38.7,9555357,2022,22.270296211873845,6.794770299805591,169,339,50,246908
3,36,4,5,1,42.0,9300000,2023,20.0,14.0,169,469,155,221428
4,36,2,8,1,33.5,5800000,2023,14.3,8.1,169,646,327,173134
0,36,8,8,1,38.8,8210233,2022,22.327842196917445,6.81232784579992,169,339,50,211603
3,36,2,20,1,37.0,8500000,2020,21.292014466132617,10.0,169,635,312,229729
1,36,12,17,1,38.0,6990000,2007,19.0,9.0,169,424,177,183947
0,36,4,8,1,39.7,8750299,2022,22.845756062309864,6.970345759748888,169,339,50,220410
3,36,20,20,1,41.2,8650000,2020,23.70894583796389,10.5,169,635,312,209951
3,36,9,25,1,44.36,8300000,2016,25.5273989653417,11.0,169,965,155,187105
0,36,4,8,1,45.6,9916625,2023,26.24096917988236,8.00624097341434,169,339,50,217469
4,36,12,18,1,40.0,8250000,2016,20.0,9.0,169,110,312,206250
1,36,12,16,1,39.0,8950000,2020,17.3,10.0,169,635,312,229487
0,36,8,8,1,32.6,8600747,2022,18.759991124214142,5.72375999415148,169,339,50,263826
1,36,13,23,1,42.3,9650000,2012,24.341951673443504,11.0,169,1044,128,228132
1,36,6,17,1,63.8,9650000,2013,19.3,17.5,169,732,274,151253
3,36,13,25,1,42.0,9800000,2008,24.1693137183127,10.4,169,753,155,233333
3,36,17,17,1,41.4,9800000,2006,22.0,10.0,169,110,155,236714
1,36,3,18,1,48.8,9750000,2005,20.6,10.1,169,127,312,199795
1,36,11,17,1,50.2,9800000,2013,28.9,11.7,169,1044,128,195219
1,36,17,17,1,41.4,9800000,2008,23.824037808051088,10.0,169,110,155,236714
4,36,8,17,1,52.2,9900000,2005,21.2,11.7,169,195,312,189655
4,36,16,25,1,41.5,9900000,2023,24.0,15.0,169,1386,155,238554
1,36,7,18,1,43.0,9900000,2017,16.0,10.0,169,349,312,230232
1,36,15,25,1,41.9,9900000,2006,24.111767733269097,7.35661177162414,169,753,155,236276
3,36,6,17,1,50.3,9999000,2014,28.945630476931637,11.8,169,1044,128,198787
3,36,6,17,1,51.9,9999000,2014,21.9,11.8,169,1044,128,192658
1,36,6,17,1,51.9,10000000,2013,21.9,11.8,169,1044,128,192678
6,36,20,25,1,44.9,10000000,2023,17.8,10.1,169,753,155,222717
1,36,13,18,1,41.0,10000000,2021,17.0,13.0,169,22,218,243902
1,36,6,18,1,37.0,10000000,2019,17.0,15.0,169,349,155,270270
4,36,12,17,1,41.4,10200000,2007,16.3,9.8,169,1386,155,246376
1,36,22,25,1,41.0,10200000,2017,17.7,11.2,169,965,155,248780
3,36,9,17,1,52.0,10250000,2019,21.8,11.8,169,1044,128,197115
3,36,19,23,1,50.3,10300000,2014,21.8,9.6,169,127,312,204771
4,36,16,25,1,45.0,10300000,2018,15.0,21.0,169,1386,155,228888
1,36,9,17,1,50.1,10250000,2013,21.0,12.0,169,1044,128,204590
4,36,6,25,1,50.0,10350000,2023,22.0,14.8,169,1044,128,207000
4,36,11,25,1,42.0,10500000,2007,18.0,10.0,169,369,312,250000
4,36,8,17,1,42.6,10499000,2013,21.0,10.5,169,1201,312,246455
1,36,1,18,1,44.7,10500000,2016,25.723055314489947,13.0,169,110,312,234899
1,36,12,24,1,45.0,10499000,2018,25.89569326962075,7.900895697448361,169,1386,155,233311
1,36,4,5,1,41.0,10500000,2019,20.7,11.5,169,469,155,256097
1,36,10,25,1,43.0,10500000,2018,22.7,11.2,169,965,155,244186
4,36,2,20,1,40.4,10500000,2020,18.5,10.7,169,635,312,259900
1,36,11,25,1,51.8,10500000,2016,20.2,15.2,169,110,155,202702
1,36,20,26,1,44.0,10500000,2014,25.32023341918473,7.725320237505064,169,164,212,238636
3,36,6,23,1,41.6,10600000,2011,18.1,10.0,169,1386,155,254807
1,36,12,26,1,45.5,10600000,2015,18.0,16.2,169,1254,312,232967
1,36,11,27,1,32.5,10700000,2016,22.8,5.706202448157149,169,753,212,329230
3,36,10,17,1,53.2,10800000,2013,25.0,13.8,169,1201,312,203007
1,36,10,17,1,49.5,10800000,2013,25.0,13.8,169,1201,312,218181
1,36,15,25,1,40.6,10800000,2014,23.363669927702276,7.128363673697854,169,447,128,266009
1,36,11,25,1,42.3,10800000,2017,24.341951673443504,11.5,169,110,155,255319
4,36,1,8,1,44.4,10772600,2017,25.550417359359137,7.795550421482382,169,469,155,242626
4,36,18,28,1,46.0,10999000,2017,17.0,11.5,169,635,312,239108
4,36,20,23,1,42.3,11000000,2011,18.0,10.0,169,369,312,260047
1,36,14,24,1,43.2,11000000,2018,23.2,9.2,169,635,312,254629
1,36,7,25,1,46.9,11000000,2017,25.0,10.0,169,753,155,234541
1,36,2,25,1,41.6,11000000,2012,23.939129778138295,11.3,169,498,312,264423
4,36,15,24,1,47.0,11100000,2014,23.0,10.0,169,280,312,236170
1,36,5,25,1,54.8,11100000,2016,19.3,12.8,169,635,312,202554
1,36,15,25,1,39.9,11200000,2018,30.0,7.0054608517375465,169,1386,155,280701
1,36,8,26,1,46.2,11200000,2018,23.8,9.4,169,635,312,242424
1,36,15,25,1,42.0,11350000,2007,18.0,10.0,169,876,312,270238
4,36,9,28,1,49.5,11500000,2018,22.0,15.0,169,753,273,232323
1,36,19,25,1,44.8,11500000,2007,17.8,11.0,169,876,312,256696
4,36,23,25,1,42.0,11500000,2018,15.0,10.0,169,1386,155,273809
3,36,7,11,1,48.6,11700000,2023,21.0,13.0,169,127,312,240740
6,36,22,25,1,52.3,11700000,2008,20.1,13.1,169,1092,312,223709
3,36,15,24,1,39.9,11999000,2019,11.2,16.2,169,1386,155,300726
4,36,21,26,1,47.0,11997000,2015,20.0,18.0,169,1254,312,255255
1,36,23,26,1,43.0,11900000,2017,24.744773568748716,11.1,169,965,155,276744
3,36,21,25,1,41.0,12000000,2016,18.6,9.1,169,110,155,292682
3,36,12,16,1,41.4,12000000,2020,19.0,13.1,169,635,312,289855
4,36,8,26,1,58.0,12000000,2008,22.3,15.0,169,753,312,206896
1,36,5,5,1,40.3,12000000,2018,23.19103197257147,7.075691035714865,169,469,212,297766
3,36,18,25,1,38.8,12200000,2023,16.0,11.1,169,965,155,314432
1,36,18,26,1,38.8,12200000,2017,16.0,11.1,169,965,155,314432
1,36,15,24,1,43.7,12399000,2015,22.0,12.0,169,759,312,283729
4,36,8,17,1,54.0,12500000,2001,30.0,7.0,169,1060,312,231481
1,36,3,25,1,41.0,12650000,2016,16.7,10.1,169,518,312,308536
4,36,9,12,1,53.0,13000000,2014,26.0,13.0,169,107,312,245283
4,36,1,8,1,62.4,13154000,2017,35.90869466720744,10.955908700461727,169,469,155,210801
6,36,4,26,1,50.4,13300000,2013,25.0,12.0,169,498,312,263888
3,36,15,24,1,46.6,13500000,2015,21.0,8.0,169,1254,312,289699
1,36,24,25,1,43.0,13500000,2017,14.0,16.0,169,110,155,313953
3,36,17,25,1,49.0,13800000,1972,19.3,12.4,169,635,312,281632
1,36,11,25,1,49.0,13800000,2014,19.4,15.2,169,759,312,281632
1,36,17,25,1,49.0,13800000,2016,19.3,12.4,169,635,312,281632
1,36,24,26,1,57.0,13950000,2008,30.0,14.0,169,753,312,244736
1,36,35,42,1,41.9,14000000,2019,24.111767733269097,9.0,169,601,312,334128
4,36,7,18,1,55.0,14250000,2023,31.650291773980918,9.65665029688133,169,601,312,259090
3,36,8,25,1,55.0,14500000,2008,31.650291773980918,13.0,169,1092,312,263636
3,36,12,26,1,45.1,14500000,2015,18.0,12.0,169,1254,312,321507
1,36,8,25,1,55.0,14500000,2008,31.650291773980918,9.65665029688133,169,1092,212,263636
3,36,12,37,1,49.0,15500000,2023,12.5,5.5,169,601,312,316326
1,36,20,26,1,50.9,16300000,2015,29.290906387193246,8.936790911113812,169,1254,312,320235
1,36,18,37,1,59.8,16500000,2019,30.0,10.0,169,601,312,275919
1,36,8,9,1,55.0,17900000,2014,31.650291773980918,9.65665029688133,169,442,155,325454
4,36,3,9,1,48.7,18000000,2016,28.024894716234012,8.55052489923856,169,469,155,369609
3,36,3,8,1,57.0,20990000,2017,30.0,16.0,169,469,155,368245
1,36,1,8,1,30.0,6700000,2014,17.2637955130805,10.0,169,1349,327,223333
1,36,13,13,1,38.0,6900000,2018,15.0,15.0,169,22,218,181578
1,36,7,17,1,37.1,7250000,2019,16.6,9.6,169,424,274,195417
1,36,11,17,1,30.0,7500000,2020,15.0,8.6,169,484,312,250000
1,36,19,19,1,43.5,8000000,2014,14.5,12.5,169,1313,274,183908
1,36,17,17,1,36.6,8200000,1999,19.0,8.0,169,753,273,224043
1,36,4,17,1,30.6,8250000,2019,14.9,8.6,169,484,312,269607
1,36,14,17,1,54.0,10900000,2003,42.0,10.0,169,1246,312,201851
1,36,1,4,1,49.0,11500000,2018,17.2,15.0,169,469,155,234693
1,36,17,17,1,54.0,12500000,2002,21.0,12.0,169,458,312,231481
4,36,5,25,1,41.1,13000000,2017,17.0,12.1,169,635,312,316301
1,36,14,22,1,46.0,15500000,2014,26.471153120056766,12.0,169,759,312,336956
0,36,7,8,2,55.9,10856303,2022,32.16820563937333,9.814668210830297,169,339,50,194209
3,36,20,25,2,60.2,14700000,2023,41.2,14.0,169,1246,312,244186
1,36,13,17,3,72.5,15900000,1986,43.3,10.7,169,876,273,219310
1,36,22,23,3,75.0,15000000,2014,57.0,11.0,169,127,312,200000
3,36,11,25,2,80.0,15500000,2023,39.0,15.0,169,753,273,193750
3,36,10,26,2,46.9,11100000,2023,15.0,18.0,169,110,155,236673
3,36,3,12,2,53.0,11000000,1998,25.0,12.0,169,876,312,207547
3,36,17,17,2,64.0,12500000,2018,37.0,13.0,169,110,312,195312
3,36,11,17,1,57.0,9700000,2023,22.0,16.0,169,164,273,170175
1,36,10,12,2,46.7,11500000,2017,32.0,8.0,169,753,155,246252
1,36,8,12,2,44.3,9999900,1969,29.6,5.7,169,110,312,225731
4,36,7,14,2,55.0,10700000,2023,30.0,8.0,169,410,155,194545
3,36,20,23,1,50.1,11700000,2005,19.9,12.0,169,618,312,233532
3,36,10,25,2,61.0,12250000,2012,35.0,10.0,169,369,312,200819
4,36,3,9,1,31.0,5750000,2012,17.839255363516518,5.442839258242204,169,646,327,185483
0,36,4,8,1,39.7,8750299,2022,22.845756062309864,6.970345759748888,169,339,50,220410
3,36,20,22,1,41.7,9000000,2023,17.7,10.4,169,369,312,215827
4,36,8,17,1,35.9,6400000,2017,18.4,11.4,169,424,177,178272
4,36,15,17,1,31.2,6990000,2020,15.0,8.0,169,349,312,224038
4,36,24,24,1,45.7,9500000,2018,14.0,19.0,169,1044,128,207877
1,36,14,17,1,37.0,5950000,2014,16.0,10.0,169,22,218,160810
4,36,18,22,1,45.0,9500000,2008,20.0,10.5,169,730,155,211111
4,36,6,19,1,40.5,6500000,2014,17.0,8.0,169,1394,274,160493
0,36,7,8,1,39.1,9477838,2022,22.50048015204825,6.865000483782909,169,339,50,242399
4,36,24,25,1,41.0,11200000,2017,16.0,16.0,169,110,155,273170
4,36,2,9,1,33.6,6400000,2015,18.0,7.0,169,349,312,190476
0,36,8,8,1,40.1,9960400,2022,23.07594000248427,7.040575943726206,169,339,50,248389
3,36,5,10,1,46.7,6400000,2010,18.0,16.0,169,877,274,137044
0,36,8,8,1,39.2,9260842,2023,22.558026137091854,6.882558029777239,169,339,50,236245
3,36,6,9,1,48.0,6700000,2010,22.0,14.0,169,877,274,139583
1,36,5,9,1,33.3,6500000,2014,14.5,8.5,169,646,327,195195
3,36,16,21,1,33.7,7911960,2023,19.392996959693765,5.9168930000891065,169,484,312,234776
4,36,5,17,1,42.0,7580000,2016,12.0,17.0,169,349,312,180476
3,36,21,21,1,30.9,7634627,2023,17.781709378472915,5.425281712247874,169,484,312,247075
3,36,19,25,1,42.0,8500000,2023,18.0,10.0,169,369,312,202380
3,36,21,21,1,32.8,8591142,2023,18.875083094301345,5.758875086140138,169,484,312,261925
1,36,12,17,1,38.4,8800000,1993,19.1,7.0,169,753,273,229166
3,36,2,9,1,30.9,6350000,2012,14.6,8.2,169,840,218,205501
3,36,2,17,1,30.2,6708779,2019,17.378887483167702,5.302378890287566,169,484,24,222145
1,36,8,17,1,43.2,8250000,2014,18.0,11.2,169,1188,218,190972
4,36,6,9,1,39.0,6900000,2017,18.3,8.0,169,840,274,176923
3,36,19,21,1,32.3,7762321,2023,18.587353169083336,5.671087356168489,169,484,312,240319
3,36,8,9,1,33.6,7200000,2018,14.4,8.1,169,349,312,214285
3,36,17,21,1,39.8,9875844,2023,22.90330204735346,6.987903305743216,169,484,312,248136
4,36,18,22,1,41.9,8000000,2006,24.111767733269097,11.0,169,730,155,190930
0,36,8,8,1,38.8,8210233,2022,22.327842196917445,6.81232784579992,169,339,50,211603
0,36,8,8,1,40.1,8466340,2022,23.07594000248427,7.040575943726206,169,339,50,211130
0,36,5,8,1,38.9,9418963,2022,22.385388181961048,6.8298853917942495,169,339,50,242132
4,36,4,9,1,30.3,5600000,2013,14.0,8.0,169,1349,327,184818
4,36,6,17,1,37.2,5900000,2018,12.7,13.2,169,424,274,158602
3,36,35,41,1,36.6,11800000,2019,18.0,10.0,169,601,312,322404
4,36,9,10,1,32.7,6800000,2015,20.0,8.0,169,349,155,207951
3,36,2,26,1,41.4,8900000,2017,23.824037808051088,9.0,169,110,155,214975
3,36,17,17,1,39.0,7500000,2023,19.8,8.3,169,876,212,192307
3,36,5,25,1,47.0,9000000,2010,23.0,15.0,169,1044,128,191489
4,36,5,5,1,34.2,7400000,2019,20.0,11.0,169,469,155,216374
3,36,14,23,1,41.5,8990000,2016,17.7,10.4,169,965,155,216626
3,36,4,17,1,36.0,5900000,2023,18.0,10.0,169,631,274,163888
4,36,10,18,1,43.5,11500000,2016,18.4,11.3,169,110,155,264367
4,36,13,17,1,35.9,5100000,2019,20.659008630653,8.0,169,1358,274,142061
1,36,15,25,1,42.0,8900000,2006,18.0,11.0,169,753,155,211904
4,36,3,17,1,36.2,6700000,2012,19.0,9.0,169,630,274,185082
1,36,15,17,1,43.5,7880000,2023,18.0,11.5,169,22,218,181149
1,36,3,19,1,44.7,7990000,2007,23.8,9.6,169,1245,274,178747
3,36,2,17,1,41.0,6400000,2023,20.0,8.0,169,1394,274,156097
1,36,2,9,1,42.0,9200000,2012,20.0,10.0,169,635,312,219047
3,36,9,25,1,34.7,7100000,2017,16.0,8.0,169,753,155,204610
3,36,12,13,1,40.4,7500000,2002,17.7,10.2,169,1386,155,185643
4,36,15,18,1,57.1,13000000,2019,19.0,9.2,169,601,312,227670
4,36,11,25,1,46.0,10000000,2023,20.0,12.0,169,1386,155,217391
3,36,4,8,1,37.0,7450000,2023,18.0,8.0,169,349,312,201351
1,36,6,17,1,38.0,6700000,2015,17.0,9.0,169,22,218,176315
3,36,21,23,1,48.0,9500000,2013,25.0,12.0,169,410,155,197916
6,36,2,5,1,34.4,7200000,2018,16.5,11.5,169,469,155,209302
3,36,7,10,1,30.8,6900000,2015,14.4,8.1,169,349,155,224025
3,36,13,17,1,45.8,7750000,2013,19.0,13.0,169,746,274,169213
4,36,2,27,1,41.5,8490000,2005,17.6,10.5,169,753,155,204578
3,36,11,14,1,42.2,7490000,2013,19.0,13.0,169,22,218,177488
1,36,4,8,1,31.2,6100000,2013,15.4,8.0,169,646,327,195512
4,36,11,23,1,43.4,9200000,2011,18.0,10.0,169,369,312,211981
1,36,6,16,1,38.0,7200000,2013,15.0,11.0,169,746,274,189473
4,36,13,25,1,41.7,8500000,2023,17.6,10.5,169,753,155,203836
4,36,9,25,1,41.5,9000000,2023,17.7,10.1,169,1044,128,216867
4,36,8,17,1,41.0,7500000,2021,17.0,11.2,169,22,218,182926
3,36,8,17,1,42.0,8900000,2003,18.0,11.0,169,1246,312,211904
3,36,14,17,1,38.7,6800000,2023,18.0,13.0,169,746,274,175710
4,36,6,9,1,54.3,11200000,2010,31.2474698786757,9.533747474921022,169,191,312,206261
1,36,14,17,1,34.0,7000000,2019,19.565634914824567,7.0,169,349,312,205882
3,36,2,3,1,27.3,9199999,2012,17.3,5.0,169,1254,312,336996
4,36,9,17,1,42.7,6200000,2012,24.572135613617913,11.6,169,1188,218,145199
4,36,10,24,1,38.5,9450000,2015,22.15520424178664,10.0,169,759,312,245454
3,36,1,9,1,57.0,6950000,2015,31.0,13.0,169,840,274,121929
3,36,13,18,1,63.0,17500000,2023,35.0,12.0,169,1254,312,277777
3,36,6,6,1,44.9,6400000,2011,18.0,11.0,169,877,274,142538
4,36,17,26,1,51.6,12600000,2014,24.0,12.7,169,280,312,244186
3,36,8,10,1,33.1,11490000,2021,20.0,8.0,169,601,312,347129
4,36,11,27,1,41.0,8800000,2014,19.0,10.0,169,1044,128,214634
1,36,4,6,1,33.0,7200000,2014,14.0,8.0,169,1349,327,218181
4,36,13,17,1,38.8,7400000,1998,19.0,8.0,169,164,212,190721
1,36,1,5,1,35.5,6500000,2016,20.428824690478592,6.23292882798704,169,843,312,183098
4,36,15,26,1,55.06,9900000,2016,21.4,13.6,169,110,155,179803
1,36,4,9,1,33.5,7500000,2014,15.1,10.0,169,635,312,223880
3,36,7,25,1,36.5,10500000,2014,15.0,10.0,169,1246,312,287671
3,36,6,9,1,32.5,6500000,2016,17.0,8.0,169,349,312,200000
4,36,12,18,1,26.6,7000000,2020,17.8,4.670307234491698,169,484,312,263157
3,36,17,26,1,34.0,7350000,2023,15.0,10.0,169,110,155,216176
4,36,7,19,1,45.5,7999000,2013,18.1,15.6,169,746,274,175802
4,36,3,5,1,33.2,7500000,2018,15.0,8.0,169,469,155,225903
1,36,2,17,1,45.3,7280000,2016,25.0,12.0,169,349,312,160706
3,36,32,37,1,36.8,13500000,2019,26.0,3.0,169,601,312,366847
3,36,1,8,1,30.02,6500000,2014,17.27530471008922,8.0,169,1349,327,216522
3,36,17,17,1,32.6,7600000,2019,15.2,9.0,169,349,312,233128
3,36,7,25,1,43.4,8990000,2017,17.7,10.4,169,753,155,207142
1,36,12,13,1,33.6,7550000,1994,18.6,9.0,169,876,312,224702
3,36,16,18,1,30.0,7600000,2023,15.0,8.7,169,484,312,253333
4,36,6,9,1,32.6,6300000,2013,15.0,8.5,169,646,327,193251
4,36,19,25,1,45.2,10500000,2023,19.0,11.9,169,1386,155,232300
1,36,2,17,1,36.0,7100000,2013,20.0,9.0,169,746,274,197222
3,36,12,17,1,29.1,6260000,2023,15.0,5.0,169,349,155,215120
1,36,1,10,1,36.8,6300000,2015,21.17692249604541,6.461176925913326,169,840,274,171195
1,36,2,10,1,33.0,7350000,2015,16.0,9.0,169,349,155,222727
4,36,14,17,1,31.7,7500000,2023,18.0,9.0,169,349,312,236593
3,36,4,17,1,33.0,7900000,2017,18.99017506438855,8.0,169,349,312,239393
3,36,9,17,1,36.0,6400000,2017,18.0,10.0,169,349,155,177777
4,36,11,19,1,40.1,7400000,2014,20.0,10.0,169,1188,218,184538
4,36,17,19,1,38.6,7500000,2007,20.0,10.0,169,1245,274,194300
1,36,15,18,1,36.1,7300000,2019,19.0,15.0,169,349,155,202216
4,36,15,17,1,45.2,6999000,2016,18.1,13.7,169,631,274,154845
1,36,16,17,1,42.0,6500000,2014,24.1693137183127,8.0,169,1188,218,154761
4,36,8,17,1,36.4,7500000,2023,15.0,10.7,169,349,155,206043
4,36,8,17,1,38.0,6400000,2021,30.0,6.0,169,1311,274,168421
3,36,7,17,1,30.0,7100000,2023,14.0,9.0,169,484,312,236666
4,36,17,17,1,32.0,7300000,2023,18.414715213952533,9.0,169,349,312,228125
4,36,4,27,1,36.5,7400000,2005,18.5,10.2,169,753,155,202739
3,36,6,13,1,35.2,7200000,1987,18.0,7.5,169,876,312,204545
3,36,2,27,1,42.0,8270000,2005,18.0,10.0,169,753,155,196904
4,36,9,25,1,47.0,8499999,2007,17.8,10.0,169,753,155,180851
1,36,8,18,1,32.8,6400000,2019,16.7,8.1,169,349,155,195121
3,36,22,25,1,44.0,9900000,2016,17.7,10.0,169,1044,128,225000
3,36,14,17,1,48.7,7990000,2023,28.024894716234012,13.6,169,732,274,164065
4,36,1,9,1,31.2,5850000,2013,16.0,8.0,169,646,327,187500
3,36,16,25,1,38.4,10300000,2013,19.6,11.0,169,280,312,268229
3,36,4,10,1,58.0,12100000,2016,25.0,15.0,169,191,312,208620
4,36,6,6,1,43.3,5900000,2010,18.1,11.5,169,877,274,136258
3,36,1,8,1,31.5,5920000,2015,14.1,8.7,169,1349,327,187936
3,36,1,8,1,36.0,6650000,2012,16.0,8.0,169,646,327,184722
3,36,2,17,1,36.0,8900000,2023,18.0,9.0,169,876,312,247222
3,36,12,27,1,32.0,8990000,2016,18.0,6.0,169,753,155,280937
4,36,14,17,1,50.2,8900000,2012,21.8,12.0,169,1044,128,177290
4,36,14,17,1,45.0,8980000,2007,20.0,16.0,169,107,312,199555
3,36,15,25,1,42.0,8900000,2006,18.0,11.0,169,753,155,211904
3,36,8,17,1,42.0,9100000,2003,18.0,11.0,169,1246,312,216666
3,36,5,17,1,43.0,9260000,2017,22.0,12.5,169,349,155,215348
4,36,19,25,1,36.4,9500000,2017,20.946738555871004,10.0,169,1044,128,260989
4,36,1,8,1,42.0,5700000,2022,16.9,14.4,169,339,327,135714
3,36,17,22,1,44.0,10300000,2007,25.0,12.0,169,369,312,234090
2,36,15,17,1,41.0,7100000,2012,23.593853867876682,15.0,169,1393,274,173170
3,36,2,18,1,41.7,8200000,2006,19.0,11.0,169,730,155,196642
3,36,9,12,1,44.6,7400000,2009,18.0,11.6,169,422,218,165919
4,36,6,19,1,38.0,9500000,2013,10.0,11.0,169,746,274,250000
1,36,8,15,1,43.1,6700000,2012,18.7,9.0,169,631,274,155452
4,36,4,18,1,40.0,8250000,2016,28.0,10.0,169,1359,312,206250
3,36,17,17,1,38.5,7500000,2003,19.0,8.0,169,702,155,194805
1,36,1,17,1,45.0,7850000,2012,13.0,11.0,169,1393,274,174444
3,36,10,25,1,43.6,10200000,2023,17.2,14.2,169,1386,155,233944
3,36,4,10,1,56.0,9900000,2023,31.0,15.0,169,191,312,176785
4,36,2,16,1,39.0,7800000,2019,22.44293416700465,12.0,169,349,155,200000
3,36,4,17,1,57.0,14799999,2017,35.0,8.0,169,601,312,259649
3,36,3,8,1,53.0,19600000,2014,20.0,20.0,169,442,155,369811
4,36,4,9,1,36.4,6150000,2012,20.946738555871004,20.0,169,646,327,168956
1,36,6,9,1,33.1,7000000,2015,25.0,6.0,169,646,327,211480
3,36,6,8,1,30.0,7000000,2012,17.2637955130805,10.0,169,840,218,233333
3,36,11,25,1,45.0,13800000,2014,25.89569326962075,15.2,169,759,312,306666
3,36,6,27,1,46.3,10300000,2016,18.2,17.8,169,753,155,222462
1,36,4,6,1,37.0,7900000,2014,15.0,8.0,169,1349,327,213513
4,36,17,25,1,39.0,8299999,2009,20.0,10.4,169,753,155,212820
3,36,3,3,5,300.0,68000000,2017,172.637955130805,22.0,169,469,155,226666
4,36,8,9,5,276.0,35000000,2010,158.8269187203406,48.458826944349944,169,191,312,126811
4,36,5,6,5,112.0,16500000,2014,62.0,25.0,169,1349,327,147321
3,36,23,23,5,215.0,69000000,2015,115.0,24.0,169,1254,312,320930
1,36,8,25,5,123.4,19700000,2007,75.0,11.0,169,876,312,159643
3,36,8,8,5,155.0,28000000,2018,108.0,36.0,169,191,312,180645
1,36,8,8,5,170.0,28000000,2018,110.0,50.0,169,191,312,164705
1,36,7,8,3,90.0,13700000,2017,45.0,12.0,169,191,312,152222
4,36,5,7,3,73.6,13300000,2014,42.35384499209082,12.922353851826651,169,436,312,180706
3,36,2,5,2,52.0,12000000,2017,29.923912222672868,12.0,169,436,312,230769
